return_code,avg_bits_per_value,avg_exceptions_per_vector,kernel,compressor,file,n_bytes,duration_ms,compression_ratio,data_type,n_vecs,sample_run
0,15.952148,8.660625,decompression,GALP,neon_air_pressure,209715200,1.968704,3.772540,f64,25600,10
0,"","",decompression,BitcompSparse,Telco-22-chrgd_rev_p1,104857600,1.836896,1.081850,f32,25600,2
0,"","",decompression,LZ4,cms9,209715200,36.399265,2.578354,f64,25600,9
0,"","",decompression_query,BitcompSparse,Telco-171-total_outgoing_rev_p1,104857600,2.296832,1.004884,f32,25600,9
0,"","",decompression,GDeflate,Telco-112-rechrg_total_load_p3,104857600,16.439873,2.680576,f32,25600,1
0,"","",decompression_query,BitcompSparse,gov30,209715200,3.606688,7.429544,f64,25600,2
0,8.610977,12.376680,decompression_query,GALP,Telco-113-rechrg_total_load_p4,104857600,0.566272,3.283459,f32,25600,7
0,16.470664,155.314180,decompression,ALP,Telco-93-onnet_mins_p1,104857600,4.941216,1.344216,f32,25600,10
0,11.139492,0.835742,decompression,GALP,stocks_uk,209715200,1.846176,5.545580,f64,25600,2
0,"","",decompression,Deflate,Telco-156-total_outgoing_min_p1,104857600,113.733086,1.222041,f32,25600,10
0,"","",decompression_query,BitcompSparse,Telco-96-onnet_mins_p4,104857600,2.649440,1.289692,f32,25600,4
0,11.139492,0.835742,decompression,ALP,stocks_uk,209715200,1.955104,5.668371,f64,25600,1
0,"","",decompression,zstd,stocks_uk,209715200,90.592545,5.896866,f64,25600,8
0,"","",decompression_query,BitcompSparse,bird_migration_f,209715200,4.364672,0.998294,f64,25600,5
0,"","",decompression_query,Bitcomp,Telco-96-onnet_mins_p4,104857600,4.123424,1.276805,f32,25600,6
0,"","",decompression_query,GDeflate,cms25,209715200,35.411327,1.055848,f64,25600,10
0,"","",decompression_query,Bitcomp,ssd_hdd_benchmarks_f,209715200,10.674784,1.076110,f64,25600,3
0,"","",decompression,Snappy,gov31,209715200,13.656544,12.833491,f64,25600,5
0,20.116953,6.768633,decompression,GALP,bird_migration_f,209715200,2.051008,3.050279,f64,25600,9
0,"","",decompression_query,Snappy,bird_migration_f,209715200,51.574047,2.010449,f64,25600,9
0,"","",decompression,zstd,medicare1,209715200,75.689346,2.060607,f64,25600,10
0,"","",decompression,BitcompSparse,stocks_usa_c,209715200,3.060896,0.998343,f64,25600,9
0,"","",decompression_query,Snappy,gov40,209715200,12.388608,18.297423,f64,25600,7
0,"","",decompression_query,Deflate,medicare9,209715200,202.822464,3.354281,f64,25600,8
0,"","",decompression,GDeflate,MedPaymenT1-8-line_srvc_cnt,104857600,16.550337,2.111433,f32,25600,10
0,11.156250,15.422148,decompression_query,ALP,PanCreactomy1-8-line_srvc_cnt,104857600,1.595936,2.681448,f32,25600,10
0,"","",decompression_query,Bitcomp,neon_dew_point_temp,209715200,4.429408,0.998310,f64,25600,6
0,"","",decompression,BitcompSparse,CityMaxCapita-13-lpf,104857600,3.085536,1.141462,f32,25600,3
0,"","",decompression,Deflate,medicare9,209715200,198.760925,3.354281,f64,25600,5
0,"","",decompression_query,BitcompSparse,gov31,209715200,2.994848,14.047633,f64,25600,6
0,0.064570,2.994492,decompression,ALP,gov26,209715200,1.640256,166.470494,f64,25600,7
0,"","",decompression,Deflate,CMSprovider-8-line_srvc_cnt,104857600,110.562492,2.137545,f32,25600,6
0,"","",decompression,LZ4,Telco-110-rechrg_total_load_p1,104857600,28.709408,1.355465,f32,25600,5
0,8.610977,12.376680,decompression_query,ALP,Telco-113-rechrg_total_load_p4,104857600,1.314528,3.461023,f32,25600,5
0,"","",decompression_query,zstd,Telco-33-free_mins_p1,104857600,48.794464,1.928427,f32,25600,6
0,"","",decompression_query,Bitcomp,Telco-110-rechrg_total_load_p1,104857600,2.846976,1.060991,f32,25600,7
0,11.156250,15.422148,decompression_query,ALP,PanCreactomy1-8-line_srvc_cnt,104857600,1.602304,2.681448,f32,25600,6
0,"","",decompression,Deflate,bitcoin_transactions_f,209715200,221.397018,1.064085,f64,25600,7
0,"","",decompression_query,Bitcomp,Telco-158-total_outgoing_min_p3,104857600,2.765696,1.178301,f32,25600,3
0,"","",decompression,LZ4,Telco-114-rechrg_total_load_p6,104857600,26.832705,1.332548,f32,25600,8
0,"","",decompression,Deflate,Telco-152-total_mins_p2,104857600,111.826271,1.286959,f32,25600,3
0,"","",decompression_query,BitcompSparse,spain_gas_price_f64,209715200,4.351872,0.998294,f64,25600,8
0,"","",decompression_query,Thrust,city_temperature_f,209715200,5.220672,1.000000,f64,25600,8
0,"","",decompression,LZ4,Telco-22-chrgd_rev_p1,104857600,18.572063,1.154550,f32,25600,5
0,"","",decompression_query,LZ4,MedPaymenT1-8-line_srvc_cnt,104857600,32.784897,1.344474,f32,25600,9
0,"","",decompression_query,LZ4,Telco-152-total_mins_p2,104857600,15.663936,1.118835,f32,25600,10
0,"","",decompression,GDeflate,Telco-112-rechrg_total_load_p3,104857600,16.428415,2.680576,f32,25600,2
0,"","",decompression_query,Bitcomp,medicare9,209715200,9.713472,1.147676,f64,25600,1
0,13.656406,8.530234,decompression_query,ALP,Telco-114-rechrg_total_load_p6,104857600,1.366432,2.267743,f32,25600,3
0,15.237070,106.891445,decompression,GALP,Telco-153-total_mins_p3,104857600,1.353056,1.538292,f32,25600,7
0,"","",decompression_query,Thrust,neon_air_pressure,209715200,5.218656,1.000000,f64,25600,10
0,18.884062,127.531641,decompression_query,ALP,food_prices,209715200,4.703776,2.211976,f64,25600,1
0,"","",decompression_query,Thrust,Telco-110-rechrg_total_load_p1,104857600,4.762400,1.000000,f32,25600,5
0,"","",decompression,Bitcomp,stocks_usa_c,209715200,7.736000,1.128284,f64,25600,5
0,"","",decompression,BitcompSparse,medicare9,209715200,5.401504,1.243939,f64,25600,2
0,"","",decompression,BitcompSparse,gov10,209715200,4.286528,1.105199,f64,25600,7
0,"","",decompression,BitcompSparse,stocks_uk,209715200,3.347392,1.012269,f64,25600,9
0,"","",decompression_query,Deflate,gov31,209715200,197.510818,6.153495,f64,25600,8
0,"","",decompression_query,Bitcomp,MedPaymenT1-8-line_srvc_cnt,104857600,5.159936,1.008008,f32,25600,5
0,"","",decompression_query,Thrust,Telco-83-offnet_rev_p1,104857600,4.763680,1.000000,f32,25600,8
0,16.187344,55.622461,decompression_query,ALP,Telco-83-offnet_rev_p1,104857600,2.742720,1.697673,f32,25600,10
0,"","",decompression_query,Deflate,stocks_usa_c,209715200,215.063293,1.479317,f64,25600,5
0,"","",decompression_query,LZ4,gov30,209715200,20.821728,7.175170,f64,25600,9
0,0.006680,11.544180,decompression,ALP,gov40,209715200,1.788736,64.353544,f64,25600,4
0,"","",decompression_query,Bitcomp,neon_wind_dir,209715200,4.439776,0.998294,f64,25600,1
0,"","",decompression,GDeflate,Telco-158-total_outgoing_min_p3,104857600,16.923073,1.462585,f32,25600,9
0,"","",decompression_query,zstd,neon_pm10_dust,209715200,73.260735,8.035311,f64,25600,7
0,"","",decompression_query,Bitcomp,bitcoin_transactions_f,209715200,4.794144,0.999545,f64,25600,7
0,"","",decompression,BitcompSparse,cms9,209715200,5.414336,1.244735,f64,25600,7
0,"","",decompression_query,Deflate,Telco-33-free_mins_p1,104857600,112.208611,1.645282,f32,25600,6
0,"","",decompression_query,BitcompSparse,ssd_hdd_benchmarks_f,209715200,4.350112,0.998294,f64,25600,7
0,"","",decompression,GDeflate,city_temperature_f,209715200,33.024513,1.923680,f64,25600,2
0,"","",decompression_query,zstd,food_prices,209715200,86.844292,3.589013,f64,25600,2
0,13.020938,2.866719,decompression,ALP,Telco-110-rechrg_total_load_p1,104857600,1.474976,2.422407,f32,25600,8
0,"","",decompression_query,BitcompSparse,gov30,209715200,3.613280,7.429544,f64,25600,3
0,13.342500,100.114805,decompression,GALP,Telco-96-onnet_mins_p4,104857600,1.287968,1.721349,f32,25600,4
0,"","",decompression_query,Deflate,Telco-113-rechrg_total_load_p4,104857600,106.081406,2.717450,f32,25600,1
0,"","",decompression_query,zstd,medicare9,209715200,86.586754,4.164827,f64,25600,6
0,15.220820,109.786602,decompression_query,GALP,Telco-158-total_outgoing_min_p3,104857600,0.757312,1.529508,f32,25600,3
0,"","",decompression_query,Snappy,ssd_hdd_benchmarks_f,209715200,40.970978,2.873694,f64,25600,6
0,27.143984,29.847539,decompression,GALP,basel_temp_f,209715200,2.288000,2.146804,f64,25600,6
0,"","",decompression,Deflate,cms25,209715200,220.701019,1.059058,f64,25600,3
0,"","",decompression,Bitcomp,Telco-114-rechrg_total_load_p6,104857600,1.903424,1.060324,f32,25600,2
0,"","",decompression,Snappy,neon_bio_temp_c,209715200,56.468449,2.200886,f64,25600,1
0,33.795664,101.497773,decompression,GALP,phone_gyro_f64,209715200,3.164064,1.521595,f64,25600,8
0,"","",decompression,zstd,cms9,209715200,84.566910,4.230612,f64,25600,2
0,"","",decompression_query,BitcompSparse,neon_bio_temp_c,209715200,4.374656,0.998358,f64,25600,6
0,"","",decompression_query,Deflate,Telco-171-total_outgoing_rev_p1,104857600,113.518913,1.187800,f32,25600,10
0,"","",decompression,LZ4,Telco-83-offnet_rev_p1,104857600,26.501728,1.316291,f32,25600,8
0,10.570820,2.272852,decompression_query,GALP,stocks_de,209715200,1.313920,5.773920,f64,25600,7
0,"","",decompression,Deflate,basel_wind_f,209715200,222.121796,1.082274,f64,25600,2
0,"","",decompression_query,BitcompSparse,Telco-114-rechrg_total_load_p6,104857600,2.467776,1.050173,f32,25600,5
0,"","",decompression_query,GDeflate,neon_bio_temp_c,209715200,35.125568,1.398215,f64,25600,7
0,"","",decompression,LZ4,neon_dew_point_temp,209715200,39.225185,1.944677,f64,25600,3
0,27.143984,29.847539,decompression,ALP,basel_temp_f,209715200,3.775040,2.164959,f64,25600,9
0,"","",decompression,LZ4,Telco-153-total_mins_p3,104857600,19.156544,1.243671,f32,25600,1
0,"","",decompression,GDeflate,stocks_usa_c,209715200,33.566078,1.473170,f64,25600,10
0,"","",decompression_query,Thrust,neon_bio_temp_c,209715200,5.047680,1.000000,f64,25600,7
0,"","",decompression,BitcompSparse,Telco-158-total_outgoing_min_p3,104857600,1.999168,1.183849,f32,25600,8
0,21.141680,188.843711,decompression_query,GALP,Telco-171-total_outgoing_rev_p1,104857600,0.905120,1.047517,f32,25600,8
0,"","",decompression,GDeflate,gov10,209715200,33.527775,1.548091,f64,25600,1
0,"","",decompression_query,BitcompSparse,bitcoin_f,209715200,4.380288,0.998294,f64,25600,4
0,"","",decompression_query,Snappy,gov40,209715200,12.656864,18.297423,f64,25600,6
0,"","",decompression_query,GDeflate,Telco-83-offnet_rev_p1,104857600,17.470337,1.661359,f32,25600,10
0,"","",decompression_query,Bitcomp,Telco-157-total_outgoing_min_p2,104857600,2.738752,1.111591,f32,25600,2
0,"","",decompression_query,LZ4,Telco-153-total_mins_p3,104857600,19.950304,1.243671,f32,25600,9
0,13.342500,100.114805,decompression,ALP,Telco-96-onnet_mins_p4,104857600,3.959456,1.768926,f32,25600,2
0,11.156250,15.422148,decompression,GALP,PanCreactomy1-8-line_srvc_cnt,104857600,1.084960,2.573619,f32,25600,1
0,"","",decompression,Snappy,basel_wind_f,209715200,44.958591,2.196635,f64,25600,4
0,"","",decompression_query,zstd,ssd_hdd_benchmarks_f,209715200,101.675453,4.574011,f64,25600,1
0,"","",decompression_query,zstd,Telco-153-total_mins_p3,104857600,36.525410,1.683130,f32,25600,1
0,"","",decompression_query,GDeflate,Telco-93-onnet_mins_p1,104857600,17.656256,1.312781,f32,25600,5
0,"","",decompression_query,Bitcomp,ssd_hdd_benchmarks_f,209715200,9.829728,1.076110,f64,25600,6
0,"","",decompression_query,GDeflate,Telco-112-rechrg_total_load_p3,104857600,17.130495,2.680576,f32,25600,9
0,"","",decompression_query,Bitcomp,Telco-158-total_outgoing_min_p3,104857600,2.778240,1.178301,f32,25600,8
0,"","",decompression,BitcompSparse,Telco-93-onnet_mins_p1,104857600,1.808096,1.081352,f32,25600,4
0,"","",decompression_query,Snappy,Physicians-8-line_srvc_cnt,104857600,32.991810,1.679635,f32,25600,2
0,"","",decompression,Bitcomp,Physicians-8-line_srvc_cnt,104857600,4.273312,1.007999,f32,25600,3
0,"","",decompression,LZ4,Telco-33-free_mins_p1,104857600,22.483521,1.385441,f32,25600,2
0,"","",decompression_query,Deflate,Telco-33-free_mins_p1,104857600,112.393661,1.645282,f32,25600,3
0,16.522695,187.085195,decompression_query,GALP,Telco-151-total_mins_p1,104857600,0.872672,1.238055,f32,25600,6
0,8.216953,4.124922,decompression,ALP,neon_pm10_dust,209715200,2.100832,7.420161,f64,25600,8
0,"","",decompression_query,Deflate,gov10,209715200,220.234268,1.555002,f64,25600,3
0,"","",decompression,LZ4,Telco-93-onnet_mins_p1,104857600,19.426529,1.148837,f32,25600,5
0,"","",decompression,Bitcomp,neon_dew_point_temp,209715200,3.136544,0.998310,f64,25600,3
0,"","",decompression_query,Bitcomp,gov26,209715200,3.523040,126.959158,f64,25600,6
0,"","",decompression,GDeflate,Telco-156-total_outgoing_min_p1,104857600,17.031136,1.217773,f32,25600,1
0,16.626211,101.922148,decompression_query,GALP,Telco-22-chrgd_rev_p1,104857600,0.753664,1.457294,f32,25600,6
0,"","",decompression_query,zstd,Telco-113-rechrg_total_load_p4,104857600,39.910145,3.543481,f32,25600,2
0,"","",decompression_query,Deflate,nyc29,209715200,219.381927,1.186288,f64,25600,1
0,"","",decompression,Snappy,Telco-158-total_outgoing_min_p3,104857600,18.645792,1.311515,f32,25600,2
0,"","",decompression,LZ4,CityMaxCapita-13-lpf,104857600,27.099873,1.476534,f32,25600,2
0,"","",decompression,Bitcomp,CMSprovider-8-line_srvc_cnt,104857600,4.366688,1.012411,f32,25600,9
0,"","",decompression,Deflate,gov30,209715200,195.664505,4.972810,f64,25600,6
0,11.253086,9.415430,decompression,ALP,medicare9,209715200,2.428000,5.300381,f64,25600,7
0,"","",decompression_query,GDeflate,Telco-113-rechrg_total_load_p4,104857600,17.084225,2.696580,f32,25600,2
0,14.419688,171.220703,decompression,GALP,Telco-33-free_mins_p1,104857600,1.567008,1.391283,f32,25600,4
0,"","",decompression,LZ4,Telco-114-rechrg_total_load_p6,104857600,24.452929,1.332548,f32,25600,4
0,"","",decompression_query,zstd,neon_bio_temp_c,209715200,98.183937,3.717632,f64,25600,9
0,0.000000,39.839922,decompression,GALP,astro_mhd_f64,209715200,1.597184,18.559163,f64,25600,1
0,"","",decompression_query,Deflate,cms1,209715200,222.166046,1.206466,f64,25600,7
0,"","",decompression_query,GDeflate,stocks_usa_c,209715200,35.062943,1.473170,f64,25600,2
0,15.236758,38.072773,decompression_query,ALP,CityMaxCapita-13-lpf,104857600,2.296256,1.873963,f32,25600,1
0,"","",decompression,zstd,neon_pm10_dust,209715200,71.063934,8.035311,f64,25600,5
0,"","",decompression_query,Bitcomp,cms25,209715200,4.885280,1.000103,f64,25600,5
0,"","",decompression_query,GDeflate,bitcoin_transactions_f,209715200,36.006592,1.060843,f64,25600,1
0,"","",decompression_query,Snappy,Telco-151-total_mins_p1,104857600,14.750784,1.134879,f32,25600,10
0,"","",decompression,Bitcomp,medicare1,209715200,7.176352,1.108488,f64,25600,2
0,13.656406,8.530234,decompression_query,GALP,Telco-114-rechrg_total_load_p6,104857600,0.573152,2.190138,f32,25600,3
0,"","",decompression,Bitcomp,Physicians-8-line_srvc_cnt,104857600,4.391776,1.007999,f32,25600,1
0,"","",decompression,GDeflate,astro_mhd_f64,209715200,30.965311,4.650997,f64,25600,4
0,"","",decompression_query,GDeflate,medicare9,209715200,33.488480,3.324495,f64,25600,7
0,"","",decompression,LZ4,Telco-113-rechrg_total_load_p4,104857600,26.169504,1.939849,f32,25600,1
0,"","",decompression,BitcompSparse,neon_pm10_dust,209715200,3.080928,0.998420,f64,25600,8
0,"","",decompression,Deflate,cms9,209715200,198.667358,3.360561,f64,25600,5
0,11.253086,9.415430,decompression,ALP,medicare9,209715200,2.429632,5.300381,f64,25600,6
0,"","",decompression_query,Deflate,bitcoin_f,209715200,222.407654,1.100835,f64,25600,3
0,"","",decompression,Bitcomp,Telco-153-total_mins_p3,104857600,2.258208,1.178634,f32,25600,7
0,"","",decompression,LZ4,Telco-157-total_outgoing_min_p2,104857600,13.606208,1.118156,f32,25600,3
0,"","",decompression_query,BitcompSparse,Telco-153-total_mins_p3,104857600,2.554912,1.185029,f32,25600,3
0,"","",decompression,LZ4,gov40,209715200,7.818912,55.307398,f64,25600,7
0,"","",decompression,Bitcomp,Telco-151-total_mins_p1,104857600,2.041216,1.075318,f32,25600,10
0,"","",decompression_query,LZ4,stocks_usa_c,209715200,40.132927,2.795833,f64,25600,1
0,"","",decompression,GDeflate,Telco-153-total_mins_p3,104857600,16.951424,1.475635,f32,25600,6
0,"","",decompression_query,BitcompSparse,astro_mhd_f64,209715200,4.351136,0.998294,f64,25600,10
0,"","",decompression,Deflate,MedPaymenT1-8-line_srvc_cnt,104857600,110.270813,2.124222,f32,25600,7
0,"","",decompression_query,BitcompSparse,Telco-33-free_mins_p1,104857600,3.307104,1.173926,f32,25600,2
0,11.253086,9.415430,decompression,GALP,medicare9,209715200,1.892960,5.192865,f64,25600,9
0,"","",decompression,Deflate,Telco-33-free_mins_p1,104857600,112.635391,1.645282,f32,25600,4
0,0.064570,2.994492,decompression,ALP,gov26,209715200,1.653056,166.470494,f64,25600,10
0,"","",decompression,Deflate,Telco-157-total_outgoing_min_p2,104857600,111.564064,1.291415,f32,25600,8
0,16.187344,55.622461,decompression_query,GALP,Telco-83-offnet_rev_p1,104857600,0.673408,1.653804,f32,25600,4
0,"","",decompression_query,Bitcomp,bitcoin_transactions_f,209715200,4.820064,0.999545,f64,25600,9
0,"","",decompression,LZ4,gov30,209715200,18.231009,7.175170,f64,25600,7
0,28.323984,17.703008,decompression_query,GALP,basel_wind_f,209715200,1.320544,2.130282,f64,25600,4
0,"","",decompression_query,BitcompSparse,Telco-158-total_outgoing_min_p3,104857600,2.584992,1.183849,f32,25600,9
0,"","",decompression_query,GDeflate,bitcoin_transactions_f,209715200,35.607742,1.060843,f64,25600,2
0,16.187344,55.622461,decompression_query,ALP,Telco-83-offnet_rev_p1,104857600,2.749152,1.697673,f32,25600,5
0,"","",decompression_query,Snappy,Telco-114-rechrg_total_load_p6,104857600,43.913246,1.326770,f32,25600,5
0,2.795703,52.926055,decompression,GALP,gov30,209715200,1.908192,8.807555,f64,25600,3
0,"","",decompression,BitcompSparse,city_temperature_f,209715200,5.695232,1.008417,f64,25600,10
0,9.646797,12.944609,decompression,GALP,Telco-112-rechrg_total_load_p3,104857600,1.032288,2.960698,f32,25600,5
0,"","",decompression,Snappy,bird_migration_f,209715200,50.765472,2.010449,f64,25600,10
0,"","",decompression,BitcompSparse,Telco-156-total_outgoing_min_p1,104857600,1.697216,1.018122,f32,25600,1
0,"","",decompression_query,Thrust,arade4,209715200,5.161152,1.000000,f64,25600,8
0,"","",decompression_query,zstd,Telco-152-total_mins_p2,104857600,37.007904,1.366566,f32,25600,8
0,"","",decompression_query,Thrust,neon_dew_point_temp,209715200,5.097920,1.000000,f64,25600,10
0,"","",decompression_query,LZ4,medicare9,209715200,39.293537,2.570875,f64,25600,2
0,"","",decompression_query,BitcompSparse,Telco-114-rechrg_total_load_p6,104857600,2.459584,1.050173,f32,25600,4
0,"","",decompression_query,zstd,Telco-152-total_mins_p2,104857600,37.034176,1.366566,f32,25600,1
0,26.299297,54.273945,decompression,ALP,gov10,209715200,4.398112,2.089770,f64,25600,10
0,"","",decompression,zstd,Telco-96-onnet_mins_p4,104857600,36.499359,1.952861,f32,25600,5
0,"","",decompression_query,Bitcomp,food_prices,209715200,9.058912,1.285453,f64,25600,10
0,33.795664,101.497773,decompression,ALP,phone_gyro_f64,209715200,5.234336,1.530693,f64,25600,1
0,40.405234,7.715742,decompression_query,GALP,cms25,209715200,1.320768,1.547989,f64,25600,4
0,"","",decompression,zstd,Telco-153-total_mins_p3,104857600,36.786175,1.683130,f32,25600,6
0,"","",decompression,Snappy,Telco-35-free_mins_p3,104857600,32.623585,2.071871,f32,25600,4
0,"","",decompression_query,Snappy,Telco-33-free_mins_p1,104857600,32.056801,1.507483,f32,25600,2
0,"","",decompression_query,Deflate,Telco-153-total_mins_p3,104857600,113.144577,1.481911,f32,25600,5
0,"","",decompression,Bitcomp,Telco-111-rechrg_total_load_p2,104857600,2.199360,1.191894,f32,25600,8
0,"","",decompression,Deflate,Physicians-8-line_srvc_cnt,104857600,108.547523,2.124196,f32,25600,4
0,"","",decompression_query,Bitcomp,stocks_uk,209715200,8.141792,1.254036,f64,25600,5
0,"","",decompression,Bitcomp,cms25,209715200,3.588064,1.000103,f64,25600,10
0,"","",decompression,BitcompSparse,Telco-93-onnet_mins_p1,104857600,1.807840,1.081352,f32,25600,1
0,"","",decompression,Deflate,Telco-156-total_outgoing_min_p1,104857600,112.574013,1.222041,f32,25600,1
0,15.952148,8.660625,decompression,ALP,neon_air_pressure,209715200,2.491360,3.828966,f64,25600,2
0,"","",decompression,zstd,bird_migration_f,209715200,84.041023,2.865334,f64,25600,4
0,"","",decompression,LZ4,bird_migration_f,209715200,39.133438,1.984104,f64,25600,1
0,"","",decompression_query,GDeflate,stocks_usa_c,209715200,35.087200,1.473170,f64,25600,1
0,"","",decompression_query,LZ4,Telco-35-free_mins_p3,104857600,23.224224,1.779298,f32,25600,6
0,"","",decompression,Bitcomp,city_temperature_f,209715200,7.965984,1.046402,f64,25600,6
0,"","",decompression_query,Thrust,phone_gyro_f64,209715200,5.093216,1.000000,f64,25600,9
0,"","",decompression,BitcompSparse,neon_pm10_dust,209715200,3.088032,0.998420,f64,25600,6
0,"","",decompression_query,Deflate,basel_temp_f,209715200,224.089767,1.070326,f64,25600,2
0,"","",decompression,Deflate,food_prices,209715200,212.579742,1.785034,f64,25600,4
0,"","",decompression_query,LZ4,bitcoin_f,209715200,19.139393,3.880106,f64,25600,3
0,"","",decompression_query,BitcompSparse,bitcoin_transactions_f,209715200,4.382432,0.998294,f64,25600,9
0,28.323984,17.703008,decompression,ALP,basel_wind_f,209715200,3.008000,2.148158,f64,25600,7
0,"","",decompression,Deflate,nyc29,209715200,216.736389,1.186288,f64,25600,8
0,"","",decompression,Snappy,Telco-83-offnet_rev_p1,104857600,39.990784,1.372553,f32,25600,8
0,18.884062,127.531641,decompression,GALP,food_prices,209715200,2.949216,2.193027,f64,25600,9
0,28.323984,17.703008,decompression,ALP,basel_wind_f,209715200,2.807520,2.148158,f64,25600,1
0,"","",decompression_query,BitcompSparse,stocks_uk,209715200,4.648992,1.012269,f64,25600,6
0,15.237070,106.891445,decompression_query,ALP,Telco-153-total_mins_p3,104857600,3.640640,1.576177,f32,25600,8
0,"","",decompression,LZ4,Physicians-8-line_srvc_cnt,104857600,32.189182,1.344321,f32,25600,6
0,"","",decompression,BitcompSparse,Telco-96-onnet_mins_p4,104857600,1.928608,1.289692,f32,25600,3
0,10.637852,0.109961,decompression_query,ALP,city_temperature_f,209715200,1.373984,5.963263,f64,25600,10
0,"","",decompression,Snappy,Telco-110-rechrg_total_load_p1,104857600,43.739616,1.493974,f32,25600,7
0,"","",decompression,Bitcomp,food_prices,209715200,7.793728,1.285453,f64,25600,10
0,26.299297,54.273945,decompression_query,ALP,gov10,209715200,3.380640,2.089770,f64,25600,4
0,"","",decompression,BitcompSparse,gov26,209715200,1.517024,122.359970,f64,25600,3
0,"","",decompression_query,zstd,Telco-151-total_mins_p1,104857600,32.219070,1.369298,f32,25600,5
0,26.095195,8.381016,decompression_query,GALP,bitcoin_f,209715200,1.317120,2.362853,f64,25600,2
0,"","",decompression,Snappy,Telco-93-onnet_mins_p1,104857600,20.454464,1.185271,f32,25600,4
0,"","",decompression,Bitcomp,Telco-114-rechrg_total_load_p6,104857600,1.915520,1.060324,f32,25600,9
0,"","",decompression,zstd,Telco-113-rechrg_total_load_p4,104857600,38.283585,3.543481,f32,25600,7
0,11.139492,0.835742,decompression,GALP,stocks_uk,209715200,1.843520,5.545580,f64,25600,8
0,"","",decompression_query,Snappy,Telco-159-total_outgoing_min_p4,104857600,15.705760,1.357695,f32,25600,4
0,"","",decompression_query,GDeflate,Physicians-8-line_srvc_cnt,104857600,17.197184,2.111416,f32,25600,8
0,"","",decompression_query,GDeflate,Telco-83-offnet_rev_p1,104857600,17.467520,1.661359,f32,25600,8
0,"","",decompression_query,zstd,phone_gyro_f64,209715200,77.967262,2.323507,f64,25600,5
0,"","",decompression,Deflate,arade4,209715200,220.559357,1.072136,f64,25600,8
0,"","",decompression,Snappy,medicare1,209715200,46.824032,1.653249,f64,25600,9
0,"","",decompression,zstd,CMSprovider-8-line_srvc_cnt,104857600,54.256321,2.467429,f32,25600,1
0,"","",decompression,Deflate,Telco-112-rechrg_total_load_p3,104857600,105.429565,2.701135,f32,25600,10
0,"","",decompression,BitcompSparse,Telco-151-total_mins_p1,104857600,1.802848,1.072068,f32,25600,7
0,"","",decompression_query,LZ4,Telco-112-rechrg_total_load_p3,104857600,31.702848,1.504148,f32,25600,3
0,"","",decompression_query,Bitcomp,Telco-111-rechrg_total_load_p2,104857600,2.835424,1.191894,f32,25600,10
0,26.095195,8.381016,decompression_query,ALP,bitcoin_f,209715200,1.849568,2.384865,f64,25600,4
0,"","",decompression,LZ4,medicare1,209715200,34.170914,1.658314,f64,25600,3
0,16.470664,155.314180,decompression,GALP,Telco-93-onnet_mins_p1,104857600,1.567392,1.316563,f32,25600,5
0,"","",decompression_query,Bitcomp,astro_mhd_f64,209715200,8.063232,19.504834,f64,25600,2
0,"","",decompression,Snappy,bitcoin_f,209715200,35.925503,2.270030,f64,25600,10
0,"","",decompression_query,Thrust,medicare9,209715200,5.062112,1.000000,f64,25600,6
0,"","",decompression_query,LZ4,phone_gyro_f64,209715200,38.836864,1.795464,f64,25600,9
0,28.323984,17.703008,decompression_query,ALP,basel_wind_f,209715200,1.991392,2.148158,f64,25600,2
0,"","",decompression,GDeflate,neon_dew_point_temp,209715200,34.002464,1.126845,f64,25600,3
0,16.626211,101.922148,decompression,GALP,Telco-22-chrgd_rev_p1,104857600,1.388096,1.457294,f32,25600,8
0,"","",decompression_query,Bitcomp,astro_mhd_f64,209715200,8.088480,19.504834,f64,25600,6
0,"","",decompression_query,Thrust,basel_wind_f,209715200,4.988288,1.000000,f64,25600,5
0,"","",decompression_query,Deflate,Telco-158-total_outgoing_min_p3,104857600,111.842979,1.468752,f32,25600,10
0,11.156250,15.422148,decompression_query,GALP,PanCreactomy1-8-line_srvc_cnt,104857600,0.574272,2.573619,f32,25600,2
0,16.470664,155.314180,decompression_query,ALP,Telco-93-onnet_mins_p1,104857600,4.532544,1.344216,f32,25600,2
0,15.952148,8.660625,decompression_query,ALP,neon_air_pressure,209715200,1.836320,3.828966,f64,25600,10
0,"","",decompression_query,zstd,cms25,209715200,53.537823,1.103941,f64,25600,10
0,"","",decompression,zstd,basel_wind_f,209715200,82.440643,3.103114,f64,25600,7
0,"","",decompression_query,Bitcomp,Telco-157-total_outgoing_min_p2,104857600,2.723200,1.111591,f32,25600,10
0,"","",decompression,GDeflate,basel_wind_f,209715200,34.098431,1.078927,f64,25600,1
0,9.376016,170.870898,decompression_query,ALP,Telco-35-free_mins_p3,104857600,5.292160,1.834833,f32,25600,2
0,"","",decompression_query,Deflate,cms9,209715200,201.287582,3.360561,f64,25600,3
0,"","",decompression_query,GDeflate,neon_air_pressure,209715200,35.586910,1.150679,f64,25600,7
0,12.884258,7.710117,decompression_query,GALP,neon_dew_point_temp,209715200,1.312000,4.630116,f64,25600,9
0,"","",decompression,zstd,Telco-113-rechrg_total_load_p4,104857600,38.327202,3.543481,f32,25600,1
0,"","",decompression,BitcompSparse,Telco-93-onnet_mins_p1,104857600,1.806592,1.081352,f32,25600,3
